timestamp,Discharge Pressure(psi),Average Amps(Amps),Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi)
11/10/2022 8:51:00 AM,77.90000153,3.400000095,6.400000095,0.629999995,11.39999962,128.3999939
11/10/2022 8:53:00 AM,66.09999847,3.599999905,6.699999809,0.589999974,12,105
11/10/2022 9:13:00 AM,73.30000305,4.099999905,6.5,0.560000002,11.80000019,122.9000015
11/10/2022 9:33:00 AM,65.5,3.900000095,6.300000191,0.600000024,10.60000038,108.8000031
11/10/2022 9:53:00 AM,75.59999847,3.200000048,6,0.519999981,7.900000095,144.8999939
11/10/2022 10:12:00 AM,85.80000305,3,7.5,0,9.300000191,19.60000038
11/10/2022 10:27:00 AM,77.40000153,3,6.900000095,0,7.900000095,68.69999695
11/10/2022 10:27:00 AM,77.40000153,3,6.900000095,0,7.900000095,68.69999695
11/10/2022 10:30:00 AM,77.40000153,3,6.900000095,0,7.900000095,68.69999695
11/10/2022 10:30:00 AM,77.40000153,3,6.900000095,0,7.900000095,68.69999695
11/10/2022 10:32:00 AM,77.40000153,3,6.900000095,0,7.900000095,68.69999695
11/10/2022 10:34:00 AM,80.90000153,2.799999952,7.5,0.280000001,8.199999809,69.09999847
11/10/2022 10:35:00 AM,80.90000153,2.799999952,7.5,0.280000001,8.199999809,69.09999847
11/10/2022 10:37:00 AM,80.90000153,2.799999952,7.5,0.280000001,8.199999809,69.09999847
11/10/2022 10:37:00 AM,80.90000153,2.799999952,7.5,0.280000001,8.199999809,69.09999847
11/10/2022 10:42:00 AM,68.09999847,64,5.800000191,0.649999976,9.899999619,115.3000031
11/10/2022 10:53:00 AM,75,68,5.699999809,0.589999974,11.30000019,119.8000031
11/10/2022 11:13:00 AM,66.30000305,55.40000153,6.599999905,0.629999995,10.69999981,118.1999969
11/10/2022 11:21:00 AM,72.69999695,55.79999924,5.699999809,0.610000014,11.60000038,110.8000031
11/10/2022 11:23:00 AM,72.69999695,55.79999924,5.699999809,0.610000014,11.60000038,110.8000031
11/10/2022 11:33:00 AM,65,58.09999847,6.199999809,0.569999993,11.60000038,121.5999985
11/10/2022 11:53:00 AM,68.19999695,55.70000076,5.900000095,0.569999993,10.5,119.1999969
11/10/2022 12:13:00 PM,72.40000153,57.79999924,6.5,0.639999986,9.800000191,132.6999969
11/10/2022 12:33:00 PM,68,53.59999847,6.699999809,0.600000024,9.800000191,129
11/10/2022 12:52:00 PM,62.40000153,47.90000153,6,0.629999995,11.10000038,111
11/10/2022 12:52:00 PM,62.40000153,47.90000153,6,0.629999995,11.10000038,111
11/10/2022 12:57:00 PM,65.09999847,53.59999847,6.300000191,0.620000005,10.80000019,128.6999969
11/10/2022 1:12:00 PM,61.29999924,45.79999924,6,0.579999983,11.69999981,129.1999969
11/10/2022 1:21:00 PM,70,49.90000153,6.300000191,0.560000002,11.69999981,111.5999985
11/10/2022 1:27:00 PM,60.40000153,52.40000153,5.800000191,0.629999995,11.10000038,128.8000031
11/10/2022 1:33:00 PM,62.09999847,50,6.400000095,0.589999974,10,110.5999985
11/10/2022 1:44:00 PM,58.90000153,47.59999847,5.5,0.600000024,11.10000038,114
11/10/2022 1:46:00 PM,142.6999969,68.40000153,6.099999905,0.620000005,11.10000038,136.8000031
11/10/2022 1:53:00 PM,142.6999969,68.40000153,6.099999905,0.620000005,11.10000038,136.8000031
11/10/2022 1:53:00 PM,145.6999969,68.19999695,5.599999905,0.600000024,10.89999962,124.0999985
11/10/2022 1:54:00 PM,145.6999969,68.19999695,5.599999905,0.600000024,10.89999962,124.0999985
11/10/2022 1:55:00 PM,145.6999969,68.19999695,5.599999905,0.600000024,10.89999962,124.0999985
11/10/2022 1:56:00 PM,145.6999969,68.19999695,5.599999905,0.600000024,10.89999962,124.0999985
11/10/2022 2:13:00 PM,155.1999969,61.90000153,5.900000095,0.649999976,9.899999619,128.8000031
11/10/2022 2:33:00 PM,159.8000031,52.79999924,5.800000191,0.600000024,10.69999981,128.3999939
11/10/2022 2:53:00 PM,164.6000061,61.79999924,6,0.639999986,11.39999962,123.5
11/10/2022 3:13:00 PM,145.1999969,56.79999924,6.300000191,0.620000005,10.5,118.4000015
11/10/2022 3:33:00 PM,163.6999969,59.20000076,6.199999809,0.579999983,10.5,132.3000031
11/10/2022 3:51:00 PM,152.5,48.79999924,6.099999905,0.560000002,10.39999962,109.0999985
11/10/2022 3:52:00 PM,152.5,48.79999924,6.099999905,0.560000002,10.39999962,109.0999985
11/10/2022 4:12:00 PM,153.1000061,52.20000076,5.599999905,0.629999995,10.19999981,131
11/10/2022 4:26:00 PM,136.8999939,45.09999847,5.900000095,0.540000021,11.5,126.4000015
11/10/2022 4:28:00 PM,136.8999939,45.09999847,5.900000095,0.540000021,11.5,126.4000015
11/10/2022 4:32:00 PM,159.6999969,48.90000153,5.699999809,0.629999995,11.39999962,115.8000031
11/10/2022 4:33:00 PM,159.6999969,48.90000153,5.699999809,0.629999995,11.39999962,115.8000031
11/10/2022 4:42:00 PM,139,45.79999924,6.099999905,0.540000021,11,116.6999969
11/10/2022 4:53:00 PM,68.59999847,3.799999952,6,0.629999995,11.60000038,112.6999969
