timestamp,Discharge Pressure(psi),Average Amps(Amps),Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi),Gas Lock,State,Dif
11/10/2022 7:32,138.8000031,54.59999847,6.5,0.649999976,11.5,114.5999985,0,CLEAR,19.38333333
11/10/2022 7:44,156.6999969,46.79999924,6,0.550000012,10.19999981,112.9000015,1,CLEAR,11.46666667
11/10/2022 7:48,154.8000031,46.90000153,6.699999809,0.629999995,9.800000191,115.6999969,1,CLEAR,4.316666667
11/10/2022 7:52,154.8000031,46.90000153,6.699999809,0.629999995,9.800000191,115.6999969,0,CLEAR,4.3
11/10/2022 7:57,133.1000061,46.90000153,6.599999905,0.540000021,11.60000038,112.5,0,CLEAR,5.033333333
11/10/2022 8:07,146.6999969,43.90000153,6.199999809,0.629999995,10.30000019,116.8000031,1,CLEAR,9.316666667
11/10/2022 8:08,146.6999969,43.90000153,6.199999809,0.629999995,10.30000019,116.8000031,1,CLEAR,0.716666667
11/10/2022 8:09,146.6999969,43.90000153,6.199999809,0.629999995,10.30000019,116.8000031,0,CLEAR,1.433333333
11/10/2022 8:10,142.8999939,48.40000153,5.900000095,0.600000024,11.60000038,105.0999985,0,CLEAR,0.716666667
11/10/2022 8:13,142.8999939,48.40000153,5.900000095,0.600000024,11.60000038,105.0999985,0,CLEAR,2.883333333
11/10/2022 8:33,77.5,3.599999905,6.199999809,0.600000024,11.10000038,112.5,0,CLEAR,20.06666667
11/10/2022 8:48,77.90000153,3.400000095,6.400000095,0.629999995,11.39999962,128.3999939,1,HI,15.06666667
11/10/2022 8:48,77.90000153,3.400000095,6.400000095,0.629999995,11.39999962,128.3999939,0,HI,0.716666667
11/10/2022 8:50,77.90000153,3.400000095,6.400000095,0.629999995,11.39999962,128.3999939,0,HI,1.433333333
11/10/2022 8:51,77.90000153,3.400000095,6.400000095,0.629999995,11.39999962,128.3999939,0,HI,0.716666667
11/10/2022 8:53,66.09999847,3.599999905,6.699999809,0.589999974,12,105,0,HI,2.15
11/10/2022 9:13,73.30000305,4.099999905,6.5,0.560000002,11.80000019,122.9000015,0,CLEAR,20.1
11/10/2022 9:33,65.5,3.900000095,6.300000191,0.600000024,10.60000038,108.8000031,0,CLEAR,20.08333333
11/10/2022 9:53,75.59999847,3.200000048,6,0.519999981,7.900000095,144.8999939,0,CLEAR,20.08333333
11/10/2022 10:12,85.80000305,3,7.5,0,9.300000191,19.60000038,0,HI,19.36666667
11/10/2022 10:27,77.40000153,3,6.900000095,0,7.900000095,68.69999695,0,CLEAR,14.35
11/10/2022 10:27,77.40000153,3,6.900000095,0,7.900000095,68.69999695,0,CLEAR,0.716666667
11/10/2022 10:30,77.40000153,3,6.900000095,0,7.900000095,68.69999695,0,CLEAR,2.166666667
11/10/2022 10:30,77.40000153,3,6.900000095,0,7.900000095,68.69999695,0,CLEAR,0.716666667
11/10/2022 10:32,77.40000153,3,6.900000095,0,7.900000095,68.69999695,0,CLEAR,2.15
11/10/2022 10:34,80.90000153,2.799999952,7.5,0.280000001,8.199999809,69.09999847,1,HI,1.433333333
11/10/2022 10:35,80.90000153,2.799999952,7.5,0.280000001,8.199999809,69.09999847,0,HI,0.716666667
