timestamp,Discharge Pressure(psi),Average Amps(Amps),Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi),State
21/11/2022 11:13:00 PM,728,37,55,56,100,1086,CLEAR
21/11/2022 11:21:00 PM,731,35,66,54,100,1185,CLEAR
21/11/2022 11:32:00 PM,705,35,63,56,103,1221,CLEAR
21/11/2022 11:32:00 PM,705,35,63,56,103,1221,CLEAR
21/11/2022 11:45:00 PM,656,40,55,61,106,1086,CLEAR
21/11/2022 11:52:00 PM,700,35,65,55,79,1293,CLEAR
22/11/2022 12:13:00 AM,704,35,70,54,91,1481,CLEAR
22/11/2022 12:15:00 AM,704,35,70,54,91,1481,CLEAR
22/11/2022 12:16:00 AM,704,35,70,54,91,1481,CLEAR
22/11/2022 12:17:00 AM,704,35,70,54,91,1481,CLEAR
22/11/2022 12:30:00 AM,899,32,81,0,118,65,CLEAR
22/11/2022 12:33:00 AM,899,32,81,0,118,65,CLEAR
22/11/2022 12:42:00 AM,759,32,71,0,81,676,CLEAR
22/11/2022 12:43:00 AM,804,27,70,15,85,635,CLEAR
22/11/2022 12:52:00 AM,804,27,70,15,85,635,CLEAR
22/11/2022 12:53:00 AM,804,27,70,15,85,635,CLEAR
22/11/2022 12:55:00 AM,680,650,61,62,108,1214,CLEAR
22/11/2022 12:56:00 AM,680,650,61,62,108,1214,CLEAR
22/11/2022 12:57:00 AM,680,650,61,62,108,1214,CLEAR
22/11/2022 1:01:00 AM,680,650,61,62,108,1214,CLEAR
22/11/2022 1:05:00 AM,680,650,61,62,108,1214,CLEAR
22/11/2022 1:13:00 AM,716,630,58,64,101,1060,CLEAR
22/11/2022 1:25:00 AM,641,575,60,63,115,1155,HI
22/11/2022 1:33:00 AM,743,612,58,57,106,1235,CLEAR
22/11/2022 1:35:00 AM,743,612,58,57,106,1235,CLEAR
22/11/2022 1:37:00 AM,743,612,58,57,106,1235,CLEAR
22/11/2022 1:39:00 AM,758,572,65,56,96,1103,CLEAR
22/11/2022 1:50:00 AM,704,612,59,62,96,1105,CLEAR
22/11/2022 1:53:00 AM,739,534,65,62,103,1215,CLEAR
22/11/2022 1:56:00 AM,739,534,65,62,103,1215,CLEAR
22/11/2022 2:05:00 AM,698,627,63,62,101,1276,CLEAR
22/11/2022 2:13:00 AM,704,612,58,58,113,1310,HI
22/11/2022 2:15:00 AM,681,547,60,62,105,1259,CLEAR
22/11/2022 2:26:00 AM,731,564,65,57,113,1096,CLEAR
22/11/2022 2:32:00 AM,656,522,56,62,105,1214,CLEAR
22/11/2022 2:46:00 AM,650,530,60,54,106,1328,HI
22/11/2022 2:52:00 AM,719,567,56,63,103,1270,CLEAR
22/11/2022 2:55:00 AM,719,567,56,63,103,1270,CLEAR
22/11/2022 3:00:00 AM,715,557,58,55,110,1125,CLEAR
22/11/2022 3:12:00 AM,675,514,60,61,116,1286,HI
22/11/2022 3:13:00 AM,630,455,65,54,113,1154,HI
22/11/2022 3:26:00 AM,627,467,55,54,111,1303,HI
22/11/2022 3:28:00 AM,627,467,55,54,111,1303,HI
22/11/2022 3:30:00 AM,627,467,55,54,111,1303,HI
22/11/2022 3:33:00 AM,695,507,55,62,103,1270,CLEAR
22/11/2022 3:40:00 AM,720,532,65,56,96,1328,CLEAR
22/11/2022 3:47:00 AM,658,487,56,56,115,1218,HI
22/11/2022 3:50:00 AM,658,487,56,56,115,1218,HI
22/11/2022 3:53:00 AM,658,487,56,56,115,1218,HI
22/11/2022 3:56:00 AM,602,492,56,60,118,1210,HI
22/11/2022 4:02:00 AM,1678,700,66,60,98,1266,CLEAR
22/11/2022 4:07:00 AM,1678,700,66,60,98,1266,CLEAR
22/11/2022 4:10:00 AM,1425,705,65,57,111,1204,CLEAR
22/11/2022 4:11:00 AM,1425,705,65,57,111,1204,CLEAR
22/11/2022 4:21:00 AM,1516,690,66,61,118,1188,CLEAR
22/11/2022 4:33:00 AM,1556,651,59,55,106,1331,CLEAR
22/11/2022 4:40:00 AM,1621,619,65,60,96,1235,CLEAR
22/11/2022 4:50:00 AM,1430,615,59,62,101,1190,CLEAR
22/11/2022 4:51:00 AM,1603,557,55,61,101,1220,CLEAR
22/11/2022 4:52:00 AM,1603,557,55,61,101,1220,CLEAR
22/11/2022 4:53:00 AM,1603,557,55,61,101,1220,CLEAR
22/11/2022 5:12:00 AM,1536,560,65,61,108,1326,CLEAR
22/11/2022 5:20:00 AM,1505,540,55,63,103,1316,CLEAR
22/11/2022 5:29:00 AM,1591,527,65,58,103,1104,CLEAR
22/11/2022 5:32:00 AM,1591,527,65,58,103,1104,CLEAR
22/11/2022 5:53:00 AM,1668,557,65,64,101,1246,CLEAR
22/11/2022 5:56:00 AM,1635,524,60,56,116,1306,HI
22/11/2022 6:00:00 AM,1635,524,60,56,116,1306,HI
22/11/2022 6:01:00 AM,1635,524,60,56,116,1306,HI
22/11/2022 6:03:00 AM,1635,524,60,56,116,1306,HI
22/11/2022 6:03:00 AM,1368,510,64,60,103,1270,CLEAR
22/11/2022 6:10:00 AM,1408,524,60,61,106,1174,CLEAR
22/11/2022 6:13:00 AM,1408,524,60,61,106,1174,CLEAR
22/11/2022 6:30:00 AM,1566,520,59,61,116,1200,CLEAR
22/11/2022 6:33:00 AM,1428,547,58,63,111,1224,CLEAR
22/11/2022 6:40:00 AM,1375,474,58,64,116,1200,CLEAR
22/11/2022 6:43:00 AM,1375,474,58,64,116,1200,CLEAR
22/11/2022 6:44:00 AM,1375,474,58,64,116,1200,CLEAR
22/11/2022 6:47:00 AM,1375,474,58,64,116,1200,CLEAR
22/11/2022 6:53:00 AM,1366,445,64,63,113,1230,CLEAR
22/11/2022 6:55:00 AM,1578,509,63,60,96,1060,CLEAR
22/11/2022 7:10:00 AM,775,35,60,57,103,1191,CLEAR
22/11/2022 7:13:00 AM,775,35,60,57,103,1191,CLEAR
22/11/2022 7:21:00 AM,770,37,56,57,103,1198,CLEAR
22/11/2022 7:24:00 AM,701,41,55,57,98,1183,CLEAR
22/11/2022 7:25:00 AM,701,41,55,57,98,1183,CLEAR
22/11/2022 7:31:00 AM,705,41,60,56,103,1075,CLEAR
22/11/2022 7:33:00 AM,705,41,60,56,103,1075,CLEAR
22/11/2022 7:39:00 AM,624,34,64,64,103,1151,CLEAR
22/11/2022 7:51:00 AM,680,37,65,64,103,1216,CLEAR
22/11/2022 7:52:00 AM,680,37,65,64,103,1216,CLEAR
22/11/2022 8:02:00 AM,670,35,58,64,101,1165,CLEAR
22/11/2022 8:12:00 AM,860,40,65,54,116,1178,CLEAR
22/11/2022 8:33:00 AM,645,37,65,56,78,1259,CLEAR
22/11/2022 8:34:00 AM,645,37,65,56,78,1259,CLEAR
22/11/2022 8:35:00 AM,625,37,65,50,81,1410,HI
22/11/2022 8:43:00 AM,625,37,65,50,81,1410,HI
22/11/2022 8:53:00 AM,790,32,79,51,101,1286,CLEAR
22/11/2022 9:02:00 AM,741,32,81,0,83,525,CLEAR
22/11/2022 9:13:00 AM,763,32,70,0,86,700,CLEAR
22/11/2022 9:16:00 AM,763,32,70,0,86,700,CLEAR
22/11/2022 9:16:00 AM,763,32,70,0,86,700,CLEAR
22/11/2022 9:17:00 AM,896,24,80,7,83,617,CLEAR
22/11/2022 9:19:00 AM,896,24,80,7,83,617,CLEAR
22/11/2022 9:20:00 AM,896,24,80,7,83,617,CLEAR
22/11/2022 9:23:00 AM,896,24,80,7,83,617,CLEAR
22/11/2022 9:24:00 AM,716,651,61,63,103,1145,CLEAR
22/11/2022 9:26:00 AM,716,651,61,63,103,1145,CLEAR
22/11/2022 9:26:00 AM,716,651,61,63,103,1145,CLEAR
22/11/2022 9:27:00 AM,716,651,61,63,103,1145,CLEAR
22/11/2022 9:32:00 AM,716,651,61,63,103,1145,CLEAR
22/11/2022 9:33:00 AM,665,691,65,54,100,1190,CLEAR
22/11/2022 9:34:00 AM,665,691,65,54,100,1190,CLEAR
22/11/2022 9:44:00 AM,719,663,60,62,113,1138,CLEAR
22/11/2022 9:53:00 AM,705,577,64,63,106,1199,CLEAR
22/11/2022 9:55:00 AM,715,544,60,64,100,1154,CLEAR
22/11/2022 9:56:00 AM,715,544,60,64,100,1154,CLEAR
22/11/2022 9:58:00 AM,715,544,60,64,100,1154,CLEAR
22/11/2022 10:00:00 AM,715,544,60,64,100,1154,CLEAR
22/11/2022 10:13:00 AM,676,540,63,58,96,1191,CLEAR
22/11/2022 10:27:00 AM,699,599,55,61,103,1295,CLEAR
22/11/2022 10:32:00 AM,744,529,61,63,105,1209,CLEAR
22/11/2022 10:36:00 AM,680,555,55,60,110,1184,CLEAR
22/11/2022 10:51:00 AM,683,527,60,54,113,1171,CLEAR
22/11/2022 10:52:00 AM,683,527,60,54,113,1171,CLEAR
22/11/2022 11:05:00 AM,619,607,60,56,106,1110,CLEAR
22/11/2022 11:13:00 AM,689,552,61,60,116,1133,CLEAR
22/11/2022 11:17:00 AM,689,552,61,60,116,1133,CLEAR
22/11/2022 11:33:00 AM,675,552,60,56,111,1144,CLEAR
22/11/2022 11:37:00 AM,668,514,59,56,101,1135,CLEAR
22/11/2022 11:41:00 AM,668,514,59,56,101,1135,CLEAR
22/11/2022 11:44:00 AM,650,502,63,60,101,1223,CLEAR
22/11/2022 11:46:00 AM,650,502,63,60,101,1223,CLEAR
22/11/2022 11:48:00 AM,644,505,60,62,100,1165,CLEAR
22/11/2022 11:50:00 AM,644,505,60,62,100,1165,CLEAR
22/11/2022 11:53:00 AM,644,505,60,62,100,1165,CLEAR
22/11/2022 11:56:00 AM,665,537,64,61,111,1245,CLEAR
22/11/2022 12:13:00 PM,708,482,58,56,113,1240,CLEAR
22/11/2022 12:16:00 PM,620,495,56,62,101,1306,HI
22/11/2022 12:27:00 PM,602,460,66,56,113,1288,HI
22/11/2022 12:29:00 PM,602,460,66,56,113,1288,HI
22/11/2022 12:31:00 PM,1676,679,55,64,118,1275,HI
22/11/2022 12:33:00 PM,1676,679,55,64,118,1275,HI
22/11/2022 12:45:00 PM,1581,622,63,56,118,1125,CLEAR
22/11/2022 12:53:00 PM,1698,685,64,62,100,1118,CLEAR
22/11/2022 1:11:00 PM,1611,595,59,61,105,1180,CLEAR
22/11/2022 1:12:00 PM,1611,595,59,61,105,1180,CLEAR
22/11/2022 1:12:00 PM,1611,595,59,61,105,1180,CLEAR
22/11/2022 1:32:00 PM,1428,594,64,58,111,1150,CLEAR
22/11/2022 1:40:00 PM,1398,590,65,62,115,1330,HI
22/11/2022 1:40:00 PM,1398,590,65,62,115,1330,HI
22/11/2022 1:41:00 PM,1398,590,65,62,115,1330,HI
22/11/2022 1:53:00 PM,1543,560,59,60,98,1183,CLEAR
22/11/2022 2:13:00 PM,1643,565,60,63,105,1188,CLEAR
22/11/2022 2:21:00 PM,1483,544,63,56,113,1250,CLEAR
22/11/2022 2:22:00 PM,1431,577,64,56,98,1101,CLEAR
22/11/2022 2:23:00 PM,1431,577,64,56,98,1101,CLEAR
22/11/2022 2:33:00 PM,1450,492,56,64,116,1145,CLEAR
22/11/2022 2:53:00 PM,1495,527,61,54,106,1135,CLEAR
22/11/2022 2:53:00 PM,1495,527,61,54,106,1135,CLEAR
22/11/2022 2:59:00 PM,1581,485,55,56,116,1315,HI
22/11/2022 3:03:00 PM,1581,485,55,56,116,1315,HI
22/11/2022 3:04:00 PM,1581,485,55,56,116,1315,HI
22/11/2022 3:08:00 PM,1506,512,64,55,106,1190,CLEAR
22/11/2022 3:12:00 PM,1506,512,64,55,106,1190,CLEAR
22/11/2022 3:13:00 PM,1566,514,60,62,116,1083,CLEAR
22/11/2022 3:30:00 PM,1580,509,58,58,111,1166,CLEAR
22/11/2022 3:33:00 PM,1580,509,58,58,111,1166,CLEAR
22/11/2022 3:44:00 PM,665,41,66,60,105,1224,CLEAR
22/11/2022 3:44:00 PM,665,41,66,60,105,1224,CLEAR
22/11/2022 3:45:00 PM,665,41,66,60,105,1224,CLEAR
22/11/2022 3:53:00 PM,670,40,55,58,108,1145,CLEAR
22/11/2022 4:12:00 PM,624,40,59,63,103,1259,CLEAR
22/11/2022 4:32:00 PM,665,37,59,56,108,1215,CLEAR
22/11/2022 4:53:00 PM,655,35,63,57,76,1311,HI
22/11/2022 4:54:00 PM,655,35,63,57,76,1311,HI
22/11/2022 4:55:00 PM,655,35,63,57,76,1311,HI
22/11/2022 4:55:00 PM,655,35,63,57,76,1311,HI
22/11/2022 5:13:00 PM,686,40,59,49,86,1465,CLEAR
22/11/2022 5:33:00 PM,900,30,93,50,106,216,CLEAR
22/11/2022 5:35:00 PM,771,30,74,0,78,617,CLEAR
22/11/2022 5:36:00 PM,771,30,74,0,78,617,CLEAR
22/11/2022 5:48:00 PM,865,35,83,0,86,658,CLEAR
22/11/2022 5:49:00 PM,865,35,83,0,86,658,CLEAR
22/11/2022 5:51:00 PM,895,25,79,14,70,715,CLEAR
22/11/2022 5:51:00 PM,895,25,79,14,70,715,CLEAR
22/11/2022 5:53:00 PM,895,25,79,14,70,715,CLEAR
22/11/2022 5:55:00 PM,895,25,79,14,70,715,CLEAR
22/11/2022 5:56:00 PM,895,25,79,14,70,715,CLEAR
22/11/2022 5:57:00 PM,673,670,56,56,116,1223,CLEAR
22/11/2022 5:58:00 PM,673,670,56,56,116,1223,CLEAR
22/11/2022 5:59:00 PM,673,670,56,56,116,1223,CLEAR
22/11/2022 6:13:00 PM,728,580,59,58,101,1096,CLEAR
22/11/2022 6:17:00 PM,728,580,59,58,101,1096,CLEAR
22/11/2022 6:17:00 PM,728,580,59,58,101,1096,CLEAR
22/11/2022 6:33:00 PM,766,620,59,63,108,1236,CLEAR
22/11/2022 6:52:00 PM,641,549,66,64,106,1146,CLEAR
22/11/2022 7:12:00 PM,684,582,58,61,115,1193,CLEAR
22/11/2022 7:27:00 PM,690,525,66,60,100,1308,CLEAR
22/11/2022 7:28:00 PM,690,525,66,60,100,1308,CLEAR
22/11/2022 7:28:00 PM,690,525,66,60,100,1308,CLEAR
22/11/2022 7:33:00 PM,612,507,55,56,111,1265,CLEAR
22/11/2022 7:53:00 PM,635,530,56,62,116,1134,HI
22/11/2022 8:02:00 PM,625,484,55,61,106,1135,CLEAR
22/11/2022 8:07:00 PM,708,497,56,60,111,1186,CLEAR
22/11/2022 8:08:00 PM,708,497,56,60,111,1186,CLEAR
22/11/2022 8:08:00 PM,708,497,56,60,111,1186,CLEAR
22/11/2022 8:09:00 PM,708,497,56,60,111,1186,CLEAR
22/11/2022 8:13:00 PM,708,497,56,60,111,1186,CLEAR
22/11/2022 8:25:00 PM,719,490,55,62,111,1106,CLEAR
22/11/2022 8:28:00 PM,719,490,55,62,111,1106,CLEAR
22/11/2022 8:33:00 PM,719,490,55,62,111,1106,CLEAR
22/11/2022 8:49:00 PM,617,534,55,56,113,1296,HI
22/11/2022 8:50:00 PM,693,452,65,63,118,1236,CLEAR
22/11/2022 8:51:00 PM,693,452,65,63,118,1236,CLEAR
22/11/2022 8:53:00 PM,693,452,65,63,118,1236,CLEAR
22/11/2022 8:54:00 PM,693,452,65,63,118,1236,CLEAR
22/11/2022 9:04:00 PM,1656,639,56,56,106,1225,CLEAR
22/11/2022 9:13:00 PM,1548,678,55,57,118,1218,CLEAR
22/11/2022 9:31:00 PM,1631,644,59,61,111,1189,CLEAR
22/11/2022 9:32:00 PM,1631,644,59,61,111,1189,CLEAR
22/11/2022 9:32:00 PM,1630,632,63,63,98,1336,CLEAR
22/11/2022 9:52:00 PM,1526,550,55,55,108,1265,CLEAR
22/11/2022 10:00:00 PM,1453,552,60,62,98,1318,CLEAR
22/11/2022 10:00:00 PM,1516,617,55,54,106,1264,CLEAR
22/11/2022 10:01:00 PM,1516,617,55,54,106,1264,CLEAR
22/11/2022 10:13:00 PM,1616,612,59,56,110,1198,CLEAR
22/11/2022 10:33:00 PM,1470,515,58,63,101,1235,CLEAR
22/11/2022 10:41:00 PM,1558,579,55,63,96,1230,CLEAR
22/11/2022 10:41:00 PM,1558,579,55,63,96,1230,CLEAR
22/11/2022 10:42:00 PM,1558,579,55,63,96,1230,CLEAR
22/11/2022 10:53:00 PM,1596,514,65,54,113,1270,HI
22/11/2022 11:13:00 PM,1376,555,55,62,115,1126,CLEAR
22/11/2022 11:22:00 PM,1611,472,60,56,108,1103,CLEAR
22/11/2022 11:23:00 PM,1611,472,60,56,108,1103,CLEAR
22/11/2022 11:24:00 PM,1611,472,60,56,108,1103,CLEAR
22/11/2022 11:30:00 PM,1533,470,65,57,116,1161,CLEAR
22/11/2022 11:33:00 PM,1533,470,65,57,116,1161,CLEAR
22/11/2022 11:53:00 PM,1588,525,59,63,115,1215,CLEAR
23/11/2022 12:03:00 AM,1528,480,65,57,111,1238,CLEAR
23/11/2022 12:04:00 AM,1328,449,66,58,101,1129,CLEAR
23/11/2022 12:12:00 AM,675,40,63,56,115,1203,CLEAR
23/11/2022 12:12:00 AM,675,40,63,56,115,1203,CLEAR
23/11/2022 12:21:00 AM,746,43,60,61,103,1065,CLEAR
23/11/2022 12:32:00 AM,780,40,60,56,113,1100,CLEAR
23/11/2022 12:53:00 AM,795,37,61,63,100,1150,CLEAR
23/11/2022 1:13:00 AM,751,40,55,54,113,1218,CLEAR
23/11/2022 1:13:00 AM,751,40,55,54,113,1218,CLEAR
23/11/2022 1:14:00 AM,751,40,55,54,113,1218,CLEAR
23/11/2022 1:15:00 AM,617,49,61,54,103,1163,CLEAR
23/11/2022 1:33:00 AM,612,35,63,56,86,1341,HI
23/11/2022 1:53:00 AM,779,32,73,49,91,607,CLEAR
23/11/2022 1:55:00 AM,779,32,73,49,91,607,CLEAR
23/11/2022 1:56:00 AM,779,32,73,49,91,607,CLEAR
23/11/2022 1:56:00 AM,779,32,73,49,91,607,CLEAR
23/11/2022 2:13:00 AM,868,30,83,0,83,620,CLEAR
23/11/2022 2:19:00 AM,868,30,83,0,83,620,CLEAR
23/11/2022 2:20:00 AM,813,0,74,1,83,622,CLEAR
23/11/2022 2:22:00 AM,813,0,74,1,83,622,CLEAR
23/11/2022 2:23:00 AM,813,0,74,1,83,622,CLEAR
23/11/2022 2:27:00 AM,806,715,60,58,106,1226,CLEAR
23/11/2022 2:27:00 AM,806,715,60,58,106,1226,CLEAR
23/11/2022 2:30:00 AM,806,715,60,58,106,1226,CLEAR
23/11/2022 2:33:00 AM,806,715,60,58,106,1226,CLEAR
23/11/2022 2:34:00 AM,796,681,64,64,118,1228,CLEAR
23/11/2022 2:36:00 AM,796,681,64,64,118,1228,CLEAR
23/11/2022 2:37:00 AM,796,681,64,64,118,1228,CLEAR
23/11/2022 2:37:00 AM,796,681,64,64,118,1228,CLEAR
23/11/2022 2:52:00 AM,735,661,60,62,113,1266,CLEAR
23/11/2022 3:12:00 AM,766,582,60,62,115,1310,HI
23/11/2022 3:33:00 AM,639,525,56,61,111,1231,CLEAR
23/11/2022 3:46:00 AM,691,524,58,63,113,1275,HI
23/11/2022 3:47:00 AM,691,524,58,63,113,1275,HI
23/11/2022 3:48:00 AM,691,524,58,63,113,1275,HI
23/11/2022 3:53:00 AM,676,579,61,60,111,1255,CLEAR
23/11/2022 4:13:00 AM,654,577,59,56,116,1211,HI
23/11/2022 4:28:00 AM,671,585,56,64,103,1218,CLEAR
23/11/2022 4:28:00 AM,719,557,64,56,105,1245,CLEAR
23/11/2022 4:29:00 AM,719,557,64,56,105,1245,CLEAR
23/11/2022 4:33:00 AM,719,557,64,56,105,1245,CLEAR
23/11/2022 4:40:00 AM,713,525,65,60,103,1126,CLEAR
23/11/2022 4:43:00 AM,666,465,61,64,98,1333,HI
23/11/2022 4:46:00 AM,620,492,56,60,108,1230,CLEAR
23/11/2022 5:00:00 AM,620,492,56,60,108,1230,CLEAR
23/11/2022 5:09:00 AM,620,529,64,64,113,1119,HI
23/11/2022 5:09:00 AM,620,529,64,64,113,1119,HI
23/11/2022 5:10:00 AM,620,529,64,64,113,1119,HI
23/11/2022 5:13:00 AM,641,532,61,55,108,1129,CLEAR
23/11/2022 5:21:00 AM,689,520,59,56,108,1269,CLEAR
23/11/2022 5:33:00 AM,670,517,59,57,106,1308,HI
23/11/2022 5:36:00 AM,627,450,56,55,111,1291,HI
23/11/2022 5:42:00 AM,1651,645,59,62,106,1215,CLEAR
23/11/2022 5:50:00 AM,1668,579,64,63,105,1244,CLEAR
23/11/2022 5:50:00 AM,1668,579,64,63,105,1244,CLEAR
23/11/2022 5:51:00 AM,1668,579,64,63,105,1244,CLEAR
23/11/2022 5:52:00 AM,1668,579,64,63,105,1244,CLEAR
23/11/2022 6:12:00 AM,1438,570,64,56,105,1331,CLEAR
23/11/2022 6:19:00 AM,1553,632,60,58,108,1186,CLEAR
23/11/2022 6:20:00 AM,1553,632,60,58,108,1186,CLEAR
23/11/2022 6:20:00 AM,1553,632,60,58,108,1186,CLEAR
23/11/2022 6:33:00 AM,1461,640,55,63,103,1101,CLEAR
23/11/2022 6:53:00 AM,1415,549,58,56,103,1245,CLEAR
23/11/2022 7:01:00 AM,1671,604,65,63,103,1268,CLEAR
23/11/2022 7:02:00 AM,1671,604,65,63,103,1268,CLEAR
23/11/2022 7:13:00 AM,1583,617,59,57,103,1184,CLEAR
23/11/2022 7:32:00 AM,1416,534,65,62,108,1165,CLEAR
23/11/2022 7:33:00 AM,1468,567,64,58,106,1128,CLEAR
23/11/2022 7:35:00 AM,1468,567,64,58,106,1128,CLEAR
23/11/2022 7:41:00 AM,1630,519,60,62,96,1216,CLEAR
23/11/2022 7:42:00 AM,1548,504,60,62,101,1180,CLEAR
23/11/2022 7:43:00 AM,1548,504,60,62,101,1180,CLEAR
23/11/2022 7:53:00 AM,1550,557,60,57,108,1150,CLEAR
23/11/2022 7:54:00 AM,1550,557,60,57,108,1150,CLEAR
23/11/2022 7:57:00 AM,1615,477,64,56,101,1125,CLEAR
23/11/2022 8:13:00 AM,1448,467,60,54,103,1071,CLEAR
23/11/2022 8:18:00 AM,1516,499,55,63,103,1148,CLEAR
23/11/2022 8:22:00 AM,1516,499,55,63,103,1148,CLEAR
23/11/2022 8:23:00 AM,1366,537,60,62,108,1075,CLEAR
23/11/2022 8:24:00 AM,1366,537,60,62,108,1075,CLEAR
23/11/2022 8:24:00 AM,1366,537,60,62,108,1075,CLEAR
23/11/2022 8:32:00 AM,1438,455,63,61,116,1178,CLEAR
23/11/2022 8:34:00 AM,1438,455,63,61,116,1178,CLEAR
23/11/2022 8:52:00 AM,679,37,56,58,98,1138,CLEAR
23/11/2022 8:52:00 AM,679,37,56,58,98,1138,CLEAR
23/11/2022 8:53:00 AM,679,37,56,58,98,1138,CLEAR
23/11/2022 9:13:00 AM,587,40,55,63,115,1180,HI
23/11/2022 9:33:00 AM,663,37,60,62,103,1245,CLEAR
23/11/2022 9:33:00 AM,774,40,65,60,108,1155,CLEAR
23/11/2022 9:34:00 AM,774,40,65,60,108,1155,CLEAR
23/11/2022 9:53:00 AM,895,41,61,62,103,1248,CLEAR
23/11/2022 10:08:00 AM,646,34,60,55,91,1423,HI
23/11/2022 10:14:00 AM,675,37,59,49,90,1423,CLEAR
23/11/2022 10:15:00 AM,675,37,59,49,90,1423,CLEAR
23/11/2022 10:16:00 AM,675,37,59,49,90,1423,CLEAR
23/11/2022 10:33:00 AM,828,30,100,46,120,196,CLEAR
23/11/2022 10:51:00 AM,756,34,79,0,76,605,CLEAR
23/11/2022 10:52:00 AM,756,34,79,0,76,605,CLEAR
23/11/2022 10:53:00 AM,756,34,79,0,76,605,CLEAR
23/11/2022 10:54:00 AM,820,25,70,15,78,619,CLEAR
23/11/2022 10:54:00 AM,820,25,70,15,78,619,CLEAR
23/11/2022 10:55:00 AM,820,25,70,15,78,619,CLEAR
23/11/2022 10:56:00 AM,820,25,70,15,78,619,CLEAR
23/11/2022 10:57:00 AM,820,25,70,15,78,619,CLEAR
23/11/2022 10:58:00 AM,820,25,70,15,78,619,CLEAR
23/11/2022 10:59:00 AM,820,25,70,15,78,619,CLEAR
23/11/2022 11:00:00 AM,773,646,65,60,113,1240,CLEAR
23/11/2022 11:01:00 AM,773,646,65,60,113,1240,CLEAR
23/11/2022 11:02:00 AM,773,646,65,60,113,1240,CLEAR
23/11/2022 11:12:00 AM,689,688,63,62,98,1069,CLEAR
23/11/2022 11:32:00 AM,706,610,61,60,118,1238,CLEAR
23/11/2022 11:53:00 AM,670,542,59,64,118,1275,HI
23/11/2022 12:06:00 PM,730,552,60,62,100,1235,CLEAR
23/11/2022 12:13:00 PM,683,512,56,58,113,1311,HI
23/11/2022 12:33:00 PM,674,547,58,63,113,1303,HI
23/11/2022 12:47:00 PM,728,552,65,61,116,1176,CLEAR
23/11/2022 12:48:00 PM,728,552,65,61,116,1176,CLEAR
23/11/2022 12:49:00 PM,728,552,65,61,116,1176,CLEAR
23/11/2022 12:53:00 PM,728,552,65,61,116,1176,CLEAR
23/11/2022 1:13:00 PM,710,505,56,56,113,1115,CLEAR
23/11/2022 1:15:00 PM,710,505,56,56,113,1115,CLEAR
23/11/2022 1:16:00 PM,671,520,60,58,111,1293,CLEAR
23/11/2022 1:24:00 PM,597,512,64,64,96,1135,CLEAR
23/11/2022 1:33:00 PM,715,540,65,56,108,1230,CLEAR
23/11/2022 1:52:00 PM,700,445,64,60,106,1321,CLEAR
23/11/2022 2:10:00 PM,1483,710,61,63,101,1150,CLEAR
23/11/2022 2:10:00 PM,1483,710,61,63,101,1150,CLEAR
23/11/2022 2:11:00 PM,1483,710,61,63,101,1150,CLEAR
23/11/2022 2:12:00 PM,1483,710,61,63,101,1150,CLEAR
23/11/2022 2:33:00 PM,1478,555,63,54,116,1341,HI
23/11/2022 2:39:00 PM,1671,639,65,62,116,1248,CLEAR
23/11/2022 2:40:00 PM,1671,639,65,62,116,1248,CLEAR
23/11/2022 2:53:00 PM,1588,602,56,56,116,1235,CLEAR
23/11/2022 3:13:00 PM,1483,545,55,64,115,1298,HI
23/11/2022 3:21:00 PM,1660,522,59,55,98,1256,CLEAR
23/11/2022 3:21:00 PM,1660,522,59,55,98,1256,CLEAR
23/11/2022 3:33:00 PM,1578,590,65,62,106,1249,CLEAR
23/11/2022 3:53:00 PM,1398,577,61,63,111,1171,CLEAR
23/11/2022 4:01:00 PM,1638,517,65,58,106,1271,CLEAR
23/11/2022 4:01:00 PM,1483,497,55,57,116,1110,CLEAR
23/11/2022 4:02:00 PM,1483,497,55,57,116,1110,CLEAR
23/11/2022 4:13:00 PM,1526,525,60,61,111,1205,CLEAR
23/11/2022 4:19:00 PM,1405,554,55,60,116,1313,HI
23/11/2022 4:23:00 PM,1405,554,55,60,116,1313,HI
23/11/2022 4:32:00 PM,1425,502,56,63,111,1090,CLEAR
23/11/2022 4:34:00 PM,1425,502,56,63,111,1090,CLEAR
23/11/2022 4:43:00 PM,1503,465,61,56,111,1156,CLEAR
23/11/2022 4:44:00 PM,1503,465,61,56,111,1156,CLEAR
23/11/2022 4:52:00 PM,1438,512,60,60,101,1169,CLEAR
23/11/2022 4:52:00 PM,1438,512,60,60,101,1169,CLEAR
23/11/2022 5:02:00 PM,1606,530,59,57,113,1091,CLEAR
23/11/2022 5:12:00 PM,1486,472,60,54,100,1145,CLEAR
23/11/2022 5:13:00 PM,734,37,60,64,101,1028,CLEAR
23/11/2022 5:33:00 PM,710,39,59,58,106,1159,CLEAR
23/11/2022 5:53:00 PM,780,39,60,60,108,1028,CLEAR
23/11/2022 5:53:00 PM,780,39,60,60,108,1028,CLEAR
23/11/2022 5:54:00 PM,780,39,60,60,108,1028,CLEAR
23/11/2022 6:13:00 PM,660,37,56,57,113,1145,HI
23/11/2022 6:33:00 PM,666,40,63,55,91,1248,CLEAR
23/11/2022 6:34:00 PM,666,40,63,55,91,1248,CLEAR
23/11/2022 6:34:00 PM,666,40,63,55,91,1248,CLEAR
